user_id,Q1,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Downlink Throughput(Kbps)_log,Uplink Throughput(Kbps)_log,Downlink TCP Retransmission Rate(%)_log,Video Streaming Download Throughput(Kbps)_log,Video Streaming xKB Start Delay(ms)_log,Web Page Download Throughput(Kbps)_log,Web Average TCP RTT(ms)_log
92,9,707.25802,1108.4800000001,88.5500000001,0.7200000001,11130.4000000001,1130.0000000001,12260.1600000001,122.0000000001,0,0,0,0,0,0,0,7.010744986494052,4.483567364229972,-0.3285040668331472,9.317435382527677,7.029972911706475,9.414110259976015,4.8040210447340765
93,10,149.22243,362.09000000009996,81.9400000001,2.6200000001,2042.4500000001,3440.0000000001,1307.1200000001,184.0000000001,0,0,0,0,0,0,0,5.891892799710049,4.405987272119946,0.9631743178111735,7.6219053466304105,8.143226750367473,7.175581522722645,5.214935757609529
94,5,670.49166,427.3100000001,76.2600000001,1.2100000001,1510.1600000001001,2714.0000000001,751.6900000001001,352.0000000001,0,0,1,0,0,0,0,6.0575097451378985,4.334148554430729,0.19062035969129432,7.3199708844605444,7.906178840394851,6.622324004915608,5.863631175598381
95,10,105.05401,4100.2800000001,42.5100000001,2.3500000001,4791.5600000001,805.0000000001,91.7100000001,161.0000000001,0,0,0,0,0,0,0,8.318810543043512,3.749739342373051,0.8544153281986209,8.47461131588012,6.690842277418688,4.518631424571943,5.081404364985084
96,1,773.77841,4320.8000000001,223.7200000001,0.4800000001,6181.4800000001,1351.0000000001,2124.4300000001,66.0000000001,0,0,0,0,0,0,0,8.371195849278704,5.410395269953834,-0.7339691748718671,8.729313003981115,7.208600337960273,7.661258810082925,4.18965474202794
97,9,270.98107,7728.4000000001,87.6700000001,0.1500000001,17973.0900000001,759.0000000001,865.9400000001001,54.0000000001,0,0,0,0,0,0,0,8.952657134387241,4.4735797656016345,-1.8971199842192146,9.79663091825077,6.632001777395762,6.763815622097634,3.9889840465661264
98,9,274.47638,225.48000000009998,21.4200000001,3.2900000001,1275.8800000001002,3046.0000000001,660.4800000001001,198.0000000001,0,0,0,0,0,0,0,5.418231463213818,3.064325065024271,1.1908875648076758,7.1513914155952625,8.02158453345514,6.49296684341324,5.288267030695041
99,4,698.15865,2114.8600000001,139.82000000009998,1.4600000001,4000.4100000001,1699.0000000001,1070.5100000001,228.0000000001,0,1,1,1,1,0,0,7.656743895436088,4.940355881084554,0.3784364357887382,8.294152134849286,7.437795121671991,6.975890449415439,5.429345628954879
100,10,628.8503,251.42000000009998,37.6600000001,3.5600000001,768.2200000001001,3642.0000000001,379.34000000009996,986.0000000001,0,0,0,0,0,0,0,5.527124847487083,3.6285985232316618,1.269760544892029,6.644076150459781,8.20028826028758,5.93843290055644,6.8936563546027365
101,8,358.053,344.3900000001,48.9400000001,2.1400000001,955.7800000001,1955.0000000001,1026.2000000001,392.0000000001,0,0,0,0,0,0,0,5.841774736127667,3.890595058016569,0.7608058290804891,6.862527761045552,7.578145472419517,6.933617938507962,5.971261839790718
102,8,530.77703,4973.3900000001,104.6300000001,0.8800000001,4236.1600000001,1261.0000000001,2012.4600000001,349.0000000001,0,0,1,0,1,0,0,8.511856979126627,4.650430317393911,-0.1278333713962485,8.351412477490527,7.139660335964999,7.607113133318845,5.855071922202714
103,10,376.50973,2837.5600000001,252.9000000001,0.8200000001,4480.8000000001,2029.0000000001,1359.3700000001,94.0000000001,0,0,0,0,0,0,0,7.950699806940582,5.532994153676315,-0.1984509386018871,8.407556880895646,7.6152983398258645,7.2147766361094385,4.543294782271068
104,3,321.4876,4638.1500000001,249.8300000001,0.3300000001,5814.4400000001,1512.0000000001,2398.7800000001002,71.0000000001,1,0,1,1,0,0,0,8.442070858819042,5.520780686557782,-1.1086626242185809,8.668099757649863,7.3211885567395445,7.782715553757555,4.262679877042724
105,5,135.20952,7049.0800000001,152.42000000009998,2.1600000001,10162.0300000001,6581.0000000001,3921.2300000001,92.0000000001,0,0,0,0,0,0,0,8.860652390837025,5.026639868238627,0.77010822174237,9.226413504324098,8.791941988456134,8.274160659077497,4.521788577050128
106,1,570.85534,1626.0100000001,195.6200000001,0.34000000010000003,5617.0300000001,1570.0000000001,2327.6300000001,123.0000000001,1,0,0,0,0,0,0,7.393884440150407,5.276174001862858,-1.0788096610778122,8.63355833344751,7.3588308983424175,7.752605861512008,4.812184355373231
107,2,434.32969,2911.1200000001,234.2400000001,0.7000000001,4479.2100000001,1651.0000000001,2839.9300000001,77.0000000001,0,0,0,0,0,0,1,7.976293165843456,5.456346230773374,-0.3566749437958753,8.40720197057374,7.409136443920189,7.951534682964199,4.343805421854983
108,10,127.24798,2648.4000000001,372.5500000001,0.5900000001,11380.0700000001,995.0000000001,937.6000000001001,81.0000000001,0,0,0,0,0,0,0,7.881710963050729,5.920371257000005,-0.5276327419128805,9.339618858803767,6.902742737158693,6.843323418822855,4.394449154673674
109,10,154.62359,695.7600000001,140.6200000001,3.8200000001,8100.5200000001005,1288.0000000001,2157.6300000001,45.0000000001,0,0,0,0,0,0,0,6.545004773281653,4.946061216771726,1.3402504226446619,8.999683536130833,7.160845906664377,7.676765676067055,3.806662489772542
110,9,198.71895,406.7300000001,87.7300000001,2.5700000001,12791.0500000001,1700.0000000001,1353.7300000001,118.0000000001,0,0,0,0,0,0,0,6.008149574638499,4.474263916141433,0.9439058989460388,9.456500986590276,7.438383530044367,7.210619024429595,4.770684624466512
111,1,411.54243,1843.4400000001,116.5300000001,1.1800000001,8687.9500000001,1570.0000000001,2943.9800000001,36.0000000001,0,0,0,0,0,0,0,7.51938867035859,4.75814875058603,0.16551443856231912,9.06969228709271,7.3588308983424175,7.987517686347465,3.5835189384588877
112,7,219.43507,2977.7200000001,69.8600000001,0.5400000001,12977.0100000001,916.0000000001,2019.7600000001,72.0000000001,1,0,0,0,0,0,0,7.998913185989447,4.246493239380118,-0.6161861392386317,9.470934609331069,6.820016364674239,7.610733971455422,4.276666119017444
113,1,836.22982,4014.2400000001,157.2100000001,2.2100000001,7509.0100000001,1269.0000000001,1973.0100000001,89.0000000001,0,0,1,0,0,0,0,8.29760331830135,5.057582491204059,0.7929925155749104,8.923858911834262,7.145984467714467,7.587315574433542,4.488636369733263
114,1,722.49427,1966.9800000001,73.9500000001,0.7600000001,2948.6700000001,2283.0000000001,2408.9600000001,105.0000000001,1,0,1,1,1,0,0,7.5842546505692425,4.303389189158161,-0.27443684557018133,7.989109500214,7.73324564652984,7.786950398076892,4.653960350158476
115,9,107.51175,299.2900000001,80.3700000001,1.5500000001,497.7500000001,1651.0000000001,448.3700000001,205.0000000001,0,0,0,0,0,0,0,5.701413003007801,4.386640972225871,0.4382549309956714,6.210097942944507,7.409136443920189,6.10561878441051,5.323009979138896
116,5,252.17192,169.07000000009998,43.8500000001,3.9000000001,535.9400000001001,2002.0000000001,340.53000000009996,652.0000000001,1,1,1,1,0,0,0,5.1303128303494665,3.7807747188204726,1.3609765531612417,6.284022214506699,7.6019019598752156,5.830503227435651,6.480044561926807
117,10,263.43789,1154.1300000001002,211.1200000001,2.9500000001,5147.7700000001005,1523.0000000001,2683.9500000001,76.0000000001,0,0,0,0,0,0,0,7.051102092369859,5.352426692195542,1.0818051703856268,8.546318890173287,7.328437352895228,7.895044869006018,4.3307333402876464
118,1,837.55274,2511.2400000001,113.1000000001,0.3900000001,4976.7700000001005,2244.0000000001,1544.1900000001,66.0000000001,0,0,0,0,0,0,0,7.828531934040618,4.728272383122959,-0.9416085396020346,8.512536365212883,7.716015266642631,7.342254780008714,4.18965474202794
119,8,393.30712,763.5100000001,106.9400000001,1.8000000001,2065.6500000001,1628.0000000001,1088.9600000001,164.0000000001,0,0,1,0,0,0,0,6.637926222149994,4.672267929521521,0.5877866649576746,7.633200225841293,7.395107546562547,6.992978391312633,5.099866427824808
120,7,642.37716,2110.3300000001,114.5300000001,1.8700000001000001,8138.2500000001,1228.0000000001,2229.2500000001,85.0000000001,1,0,1,0,0,0,0,7.654599612345517,4.740836797410498,0.6259384309199713,9.004330448168439,7.113142108707169,7.709420485015034,4.442651256491493
121,1,623.81383,2588.4000000001,197.92000000009998,3.4100000001,4202.0200000001005,1702.0000000001,1512.0300000001,136.0000000001,1,0,1,0,0,0,0,7.85879520318315,5.287862908644683,1.226712291324751,8.34332064103191,7.4395593091333785,7.32120839781255,4.912654885736787
122,10,460.80118,3275.3500000001,115.0100000001,0.7200000001,1462.8800000001002,2738.0000000001,1564.5400000001,84.0000000001,0,0,0,0,0,0,0,8.094180012588174,4.74501908110536,-0.3285040668331472,7.288162374416185,7.9149830058484305,7.355347130056053,4.430816798844504
123,7,257.50337,3205.0900000001,106.8600000001,2.4300000001,9653.8500000001,1490.0000000001,1170.3900000001001,64.0000000001,0,0,0,0,0,0,0,8.07249545008378,4.671519566530561,0.8878912573936094,9.175112078498744,7.306531398939572,7.065092305582008,4.158883083361235
124,1,141.84354,410.6800000001,124.8500000001,4.0500000001,8590.3900000001,1032.0000000001,1299.9100000001001,71.0000000001,0,0,1,1,1,0,0,6.017814322431008,4.827113016726583,1.3987168811431392,9.058399415577492,6.939253946041605,7.170050310283914,4.262679877042724
125,4,278.42768,3727.8300000001,1136.3200000001,0.12000000009999999,6535.0700000001,1410.0000000001,3360.6300000001,39.0000000001,0,0,0,0,0,0,0,8.223581573907389,7.035550249754811,-2.1202635353667576,8.784938337554145,7.2513449833722845,8.119883735381352,3.6635616461322105
126,1,165.24999,7253.1600000001,328.3900000001,0.4300000001,16001.2400000001,1367.0000000001,3653.6100000001,35.0000000001,0,0,0,0,0,0,0,8.88919251495742,5.794201926445032,-0.8439700700619708,9.680421498218955,7.220373836724023,8.203470998893565,3.555348061492271
127,10,286.54752,9223.9200000001,165.6500000001,0.4500000001,22092.8800000001,871.0000000001,6829.4300000001,50.0000000001,0,0,0,0,0,0,0,9.129555388884409,5.109877128746509,-0.7985076959955494,10.003010663651617,6.7696419768526175,8.82899649373819,3.912023005430146
128,4,306.42266,1527.9800000001,169.91000000009998,0.6100000001,7265.2900000001,1238.0000000001,2160.3400000001,88.0000000001,1,0,1,0,0,0,0,7.3317018806356336,5.135268885098256,-0.4942963216508457,8.89086349261997,7.121252453244622,7.678020895698419,4.477336814479343
129,1,641.85847,4410.5200000001005,357.9300000001,1.8600000001,6230.2800000001,1143.0000000001,1877.4900000001,73.0000000001,0,0,0,1,0,0,0,8.391747875321824,5.880337436556098,0.6205764877788734,8.737176554591796,7.041411663794898,7.537691057392467,4.290459441149761
130,10,302.21335,738.0300000001,56.1900000001,1.6700000001,9209.1300000001,1539.0000000001,1571.9300000001,223.0000000001,0,0,0,0,0,0,0,6.603984474180907,4.028738805125887,0.512823626488544,9.12795066224678,7.338888133838944,7.360059442735672,5.407171771460567
131,10,264.61025,5365.1600000001,73.0200000001,3.6100000001,7586.5700000001,1614.0000000001,1834.0500000001,493.0000000001,0,0,0,0,0,0,0,8.587681477546498,4.29073337622886,1.2837077723724903,8.934134857838973,7.386470848829956,7.514281915258363,6.200509174042893
132,1,210.15486,811.0200000001,209.44000000009999,6.9300000001,5172.8600000001,1620.0000000001,2323.7400000001,47.0000000001,0,0,1,1,0,0,0,6.698292714723915,5.344437302162067,1.935859813216242,8.551181006037849,7.390181428226492,7.750933235637518,3.850147601712186
133,3,453.93153,637.2000000001001,43.770000000100005,1.8700000001000001,3688.1700000001,2108.0000000001,1563.1600000001001,290.0000000001,0,0,0,0,0,0,0,6.457083578036051,3.7789486512050887,0.6259384309199713,8.212885679058834,7.6534949096613,7.3544646924248545,5.669880922980864
134,7,126.95619,3557.7300000001,80.8400000001,0.3000000001,7237.3200000001,895.0000000001,4717.7200000001,171.0000000001,1,0,0,1,0,0,0,8.176877980017535,4.3924718925366575,-1.2039728039926028,8.887006251105667,6.796823718274967,8.459080911025518,5.141663556503245
135,7,421.39833,506.7500000001,232.70000000009998,2.2900000001,1158.3300000001,3295.0000000001,755.5000000001,223.0000000001,0,0,0,0,0,0,0,6.228017785332307,5.449750070308676,0.8285518176098164,7.054734591628887,8.100161446936639,6.627379781712927,5.407171771460567
136,10,397.41649,4009.3600000001,134.5600000001,1.3400000001,7640.5800000001,1382.0000000001,4652.7200000001,97.0000000001,0,0,0,0,0,0,0,8.29638690656554,4.902010196225381,0.29266961403744696,8.941228795509454,7.231287004327688,8.44520727380362,4.574710978504414
137,1,525.45815,740.1800000001,113.79000000010001,1.0000000001,3901.5600000001,2820.0000000001,2376.5700000001,407.0000000001,0,0,1,0,0,0,0,6.606893399862752,4.734354644369796,1.000000082690371e-10,8.26913175213909,7.944492163932194,7.773413550701315,6.008813185442841
138,9,518.38027,1852.1800000001,317.2600000001,1.8600000001,3104.0800000001,1588.0000000001,1321.7700000001,290.0000000001,0,0,0,0,0,0,0,7.524118602707943,5.759721626980625,0.6205764877788734,8.040472654166894,7.370230641807144,7.186727026455667,5.669880922980864
139,10,216.69512,1602.3400000001,266.1400000001,1.6700000001,7049.3600000001,1698.0000000001,5573.8500000001,119.0000000001,0,0,0,0,0,0,0,7.379220339816384,5.584022486115972,0.512823626488544,8.860692111543718,7.437206366871352,8.625841297023193,4.77912349311237
140,10,718.55863,231.3700000001,6.4500000001,2.4200000001,2627.6800000001,2082.0000000001,7487.9700000001,127.0000000001,0,0,0,0,0,0,0,5.444018160720023,1.8640801308231851,0.8837675402099173,7.873856606589289,7.641084249174963,8.92105301173916,4.844187086459379
141,9,101.51956,3593.0100000001003,81.5100000001,5.0800000001,2558.0700000001,2599.0000000001,891.7300000001001,533.0000000001,0,0,0,0,0,0,0,8.186745570299209,4.400725712107593,1.6253112616100756,7.847008346893416,7.862882034641529,6.793163396177121,6.2785214241660325
142,7,330.72342,988.2900000001,222.8300000001,1.5700000001,2792.5000000001,1707.0000000001,2572.0300000001002,84.0000000001,0,0,0,0,0,0,0,6.8959761769459424,5.406409148899326,0.451075619423911,7.9346925309433916,7.4424927227944995,7.852450749364174,4.430816798844504
143,3,144.11905,307.40000000009996,40.950000000100005,0.8500000001,2246.3600000001,2387.0000000001,304.78000000009996,356.0000000001,0,0,0,0,0,0,0,5.728149831104821,3.7123518103015205,-0.16251892938012788,7.717066407405197,7.777792626338872,5.719590204862043,5.874930730852311
144,10,178.08394,1357.5700000001,62.7800000001,0.2600000001,1255.5200000001,2966.0000000001,1013.0100000001,253.0000000001,0,0,0,0,0,0,0,7.213451615856248,4.139636551415401,-1.3470736475819938,7.135305108379243,7.994969522697911,6.920681375868369,5.533389488727916
145,7,432.82045,901.8100000001,134.1500000001,0.5000000001,4005.4300000001,991.0000000001,2400.7500000001,58.0000000001,0,0,1,1,0,0,0,6.804403854858857,4.898958576872379,-0.6931471803599453,8.29540621953195,6.898714534330089,7.783536467518124,4.060443010548144
146,10,220.20458,2878.7200000001,71.3100000001,0.4100000001,17389.0000000001,999.0000000001,2469.6200000001,93.0000000001,0,0,0,0,0,0,0,7.965101029890876,4.267036570041615,-0.8915981190398812,9.763593101382074,6.906754778648653,7.811819571632684,4.532599493154331
147,5,446.40484,4186.5000000001,165.16000000009998,2.0500000001,5913.0700000001,1738.0000000001,3155.9200000001,75.0000000001,1,0,0,0,0,0,0,8.33962034164451,5.1069147010184945,0.7178397931990972,8.684920434073115,7.460490305825395,8.057035333102059,4.317488113537644
148,10,805.03511,1956.2500000001,58.7500000001,1.1200000001000001,6327.9400000001,1229.0000000001,1848.0300000001,102.0000000001,0,0,0,0,0,0,0,7.578784654288515,4.073291153025971,0.11332868539628899,8.752730027733781,7.113956109566116,7.521875485836151,4.624972813285251
149,10,518.93294,2228.2800000001002,79.2400000001,1.9600000001,7138.5200000001005,1387.0000000001,3554.2900000001,106.0000000001,0,0,0,0,0,0,0,7.70898526640055,4.372481221831612,0.6729444732934463,8.873260750934406,7.234898420314904,8.175910603584885,4.66343909411301
150,10,640.09981,1443.0700000001,77.0000000001,1.6700000001,6888.2700000001005,880.0000000001,1096.3100000001,118.0000000001,0,0,0,0,0,0,0,7.274528067645876,4.343805421854983,0.512823626488544,8.837575243945608,6.779921907472366,6.99970527422979,4.770684624466512
151,5,158.23384,2533.2700000001,164.7400000001,2.0400000001,5852.2800000001,1155.0000000001,1747.0600000001,86.0000000001,0,0,1,0,0,0,0,7.837266237293847,5.10436847351371,0.7129498079051446,8.674586607885358,7.051855622955981,7.465689654135079,4.454347296254671
152,10,200.6338,662.7500000001,103.7000000001,1.2700000001,4201.9300000001,2040.0000000001,537.0200000001,268.0000000001,0,0,0,0,0,0,0,6.496397845169286,4.641502115236446,0.23901690054924007,8.343299222532275,7.620705086838311,6.286035337763371,5.5909869805112296
153,4,790.46582,1646.9600000001,1612.8400000001,1.8100000001,4681.5000000001,1623.0000000001,1846.1700000001001,75.0000000001,0,0,0,1,0,0,0,7.406686443301114,7.385751879156858,0.5933268453329831,8.451373850378966,7.392031567514653,7.520868501830319,4.317488113537644
154,9,799.01739,3922.0500000001,603.3600000001001,0.1800000001,11525.3300000001,1119.0000000001,3684.0600000001,35.0000000001,0,0,0,0,0,0,0,8.274369755272708,6.402514033510212,-1.714798427536371,9.352302500860569,7.020190708312015,8.21177068388755,3.555348061492271
155,8,220.56398,2428.0900000001,52.3600000001,1.0100000001,4867.3100000001,1674.0000000001,3747.4800000001,47.0000000001,0,0,0,0,0,0,0,7.7948602190377505,3.958142941043609,0.009950330952178002,8.490296702072596,7.42297125104948,8.228838893071277,3.850147601712186
156,2,550.72732,2791.8400000001,93.9100000001,2.3400000001,2783.3600000001,2743.0000000001,1635.6800000001,62.0000000001,0,0,0,0,0,0,0,7.934456155649956,4.542336876817587,0.850150929412345,7.931414109969255,7.916807490937639,7.399813899008765,4.127134385046705
157,10,352.26434,1069.8000000001,54.1100000001,1.7500000001,2825.7100000001,2513.0000000001,399.0500000001,67.0000000001,0,0,0,0,0,0,0,6.975226994097243,3.991019011656492,0.5596157879925655,7.9465149394367565,7.829232537543632,5.989086722322268,4.204692619392459
158,10,308.84074,968.3300000001001,126.7700000001,1.1100000001,1611.9100000001001,1801.0000000001,963.3600000001001,320.0000000001,0,0,0,0,0,0,0,6.875572938271288,4.842374420951424,0.10436001541433296,7.3851750902425035,7.496097345176012,6.870427173716242,5.768320995794085
159,1,126.51761,361.5600000001,46.8900000001,0.8200000001,965.2100000001001,3564.0000000001,1709.0800000001,90.0000000001,0,0,0,0,0,0,0,5.890428002930487,3.8478044331036276,-0.1984509386018871,6.8723456942443475,8.178638788590728,7.4437104930206335,4.499809670331376
160,3,171.49052,162.89000000009997,97.3400000001,6.3500000001,622.8100000001,2982.0000000001,814.0300000001,117.0000000001,0,0,0,0,0,0,0,5.0930751263701275,4.578210004406335,1.8484548129203482,6.434241496350046,8.000349495324718,6.701997220360388,4.762173934798611
161,10,362.04084,4986.7200000001,226.19000000009999,0.3500000001,13296.8200000001,1687.0000000001,2729.9900000001,162.0000000001,0,0,0,0,0,0,0,8.514533657990352,5.4213753540403316,-1.0498221242129635,9.49528018787707,7.430707082546028,7.912053225168671,5.087596335233001
162,1,134.13025,685.2800000001,60.2300000001,0.7800000001,2184.1300000001,1448.0000000001,673.1400000001,203.0000000001,1,0,0,0,0,0,0,6.529827513867207,4.09817056705729,-0.24846135917029447,7.688972858902893,7.277938572945731,6.511953331785077,5.31320597904228
163,10,639.3184,1241.4100000001001,128.4600000001,1.3000000001,4490.4400000001,1454.0000000001,808.4200000001,120.0000000001,0,0,0,0,0,0,0,7.124003109368487,4.855617571830424,0.2623642645444142,8.40970597148073,7.282073658093534,6.695081725451165,4.787491742782879
164,4,248.91379,1499.1500000001001,60.1400000001,2.0100000001,1950.5900000001,1794.0000000001,1265.8200000001,258.0000000001,0,0,1,0,0,0,0,7.312653559807466,4.096675177562046,0.6981347221207356,7.57588716989712,7.492203042618797,7.143475412500866,5.552959584922005
165,2,108.04343,496.4500000001,80.4100000001,12.1300000001,2207.2200000001,2355.0000000001,1328.3300000001,136.0000000001,0,0,0,0,0,0,0,6.207482773479804,4.387138546561301,2.495681722964203,7.699489084116146,7.764296006450561,7.191677793142844,4.912654885736787
166,3,200.37793,851.1100000001001,122.7200000001,1.3000000001,18373.9700000001,718.0000000001,5443.8900000001,63.0000000001,0,0,0,1,0,0,0,6.746541379914654,4.809905337619761,0.2623642645444142,9.818690268088167,6.576469569048363,8.602249157836157,4.14313472639312
167,10,162.55346,342.8100000001,135.7200000001,1.8200000001,1715.3600000001,3661.0000000001,722.9600000001001,295.0000000001,0,0,0,0,0,0,0,5.8371763578270235,4.910593939916766,0.5988365011436491,7.447378250107988,8.205491613120264,6.583353895593839,5.686975356340159
168,1,661.11584,1057.2900000001,144.0000000001,1.5700000001,5493.3100000001,1346.0000000001,1615.0800000001,77.0000000001,0,0,0,1,0,0,0,6.963464309640315,4.969813299576695,0.451075619423911,8.611286267213535,7.204892510204748,7.387139770033686,4.343805421854983
